t	real_E_t	imag_E_t
3.24453668660725e-12	0	0
3.24649005005494e-12	0	0
3.24844341350262e-12	0	0
3.25039677695031e-12	0	0
3.252350140398e-12	0	0
3.25430350384568e-12	0	0
3.25625686729337e-12	0	0
3.25821023074106e-12	0	0
3.26016359418874e-12	0	0
3.26211695763643e-12	0	0
3.26407032108412e-12	0	0
3.2660236845318e-12	0	0
3.26797704797949e-12	0	0
3.26993041142718e-12	0	0
3.27188377487486e-12	0	0
3.27383713832255e-12	0	0
3.27579050177024e-12	0	0
3.27774386521792e-12	0	0
3.27969722866561e-12	0	0
3.2816505921133e-12	0	0
3.28360395556098e-12	0	0
3.28555731900867e-12	0	0
3.28751068245635e-12	0	0
3.28946404590404e-12	0	0
3.29141740935173e-12	0	0
3.29337077279941e-12	0	0
3.2953241362471e-12	0	0
3.29727749969479e-12	0	0
3.29923086314247e-12	0	0
3.30118422659016e-12	0	0
3.30313759003785e-12	0	0
3.30509095348553e-12	0	0
3.30704431693322e-12	0	0
3.30899768038091e-12	0	0
3.31095104382859e-12	0	0
3.31290440727628e-12	0	0
3.31485777072397e-12	0	0
3.31681113417165e-12	0	0
3.31876449761934e-12	0	0
3.32071786106702e-12	0	0
3.32267122451471e-12	0	0
3.3246245879624e-12	0	0
3.32657795141008e-12	0	0
3.32853131485777e-12	0	0
3.33048467830546e-12	0	0
3.33243804175314e-12	0	0
3.33439140520083e-12	0	0
3.33634476864852e-12	0	0
3.3382981320962e-12	0	0
3.34025149554389e-12	0	0
3.34220485899158e-12	0	0
3.34415822243926e-12	0	0
3.34611158588695e-12	0	0
3.34806494933464e-12	0	0
3.35001831278232e-12	0	0
3.35197167623001e-12	0	0
3.35392503967769e-12	0	0
3.35587840312538e-12	0	0
3.35783176657307e-12	0	0
3.35978513002075e-12	0	0
3.36173849346844e-12	0	0
3.36369185691613e-12	0	0
3.36564522036381e-12	0	0
3.3675985838115e-12	0	0
3.36955194725919e-12	0	0
3.37150531070687e-12	0	0
3.37345867415456e-12	0	0
3.37541203760225e-12	0	0
3.37736540104993e-12	0	0
3.37931876449762e-12	0	0
3.38127212794531e-12	0	0
3.38322549139299e-12	0	0
3.38517885484068e-12	0	0
3.38713221828837e-12	0	0
3.38908558173605e-12	0	0
3.39103894518374e-12	0	0
3.39299230863142e-12	0	0
3.39494567207911e-12	0	0
3.3968990355268e-12	0	0
3.39885239897448e-12	0	0
3.40080576242217e-12	0	0
3.40275912586986e-12	0	0
3.40471248931754e-12	0	0
3.40666585276523e-12	0	0
3.40861921621292e-12	0	0
3.4105725796606e-12	0	0
3.41252594310829e-12	0	0
3.41447930655598e-12	0	0
3.41643267000366e-12	0	0
3.41838603345135e-12	0	0
3.42033939689904e-12	0	0
3.42229276034672e-12	0	0
3.42424612379441e-12	0	0
3.42619948724209e-12	0	0
3.42815285068978e-12	0	0
3.43010621413747e-12	0	0
3.43205957758515e-12	0	0
3.43401294103284e-12	0	0
3.43596630448053e-12	0	0
3.43791966792821e-12	0	0
3.4398730313759e-12	0	0
3.44182639482359e-12	0	0
3.44377975827127e-12	0	0
3.44573312171896e-12	0	0
3.44768648516665e-12	0	0
3.44963984861433e-12	0	0
3.45159321206202e-12	0	0
3.45354657550971e-12	0	0
3.45549993895739e-12	0	0
3.45745330240508e-12	0	0
3.45940666585277e-12	0	0
3.46136002930045e-12	0	0
3.46331339274814e-12	0	0
3.46526675619582e-12	0	0
3.46722011964351e-12	0	0
3.4691734830912e-12	0	0
3.47112684653888e-12	0	0
3.47308020998657e-12	0	0
3.47503357343426e-12	0	0
3.47698693688194e-12	0	0
3.47894030032963e-12	0	0
3.48089366377732e-12	0	0
3.482847027225e-12	0	0
3.48480039067269e-12	0	0
3.48675375412038e-12	0	0
3.48870711756806e-12	0	0
3.49066048101575e-12	0	0
3.49261384446344e-12	0	0
3.49456720791112e-12	0	0
3.49652057135881e-12	0	0
3.49847393480649e-12	0	0
3.50042729825418e-12	0	0
3.50238066170187e-12	0	0
3.50433402514955e-12	0	0
3.50628738859724e-12	0	0
3.50824075204493e-12	0	0
3.51019411549261e-12	0	0
3.5121474789403e-12	0	0
3.51410084238799e-12	0	0
3.51605420583567e-12	0	0
3.51800756928336e-12	0	0
3.51996093273105e-12	0	0
3.52191429617873e-12	0	0
3.52386765962642e-12	0	0
3.52582102307411e-12	0	0
3.52777438652179e-12	0	0
3.52972774996948e-12	0	0
3.53168111341717e-12	0	0
3.53363447686485e-12	0	0
3.53558784031254e-12	0	0
3.53754120376022e-12	0	0
3.53949456720791e-12	0	0
3.5414479306556e-12	0	0
3.54340129410328e-12	0	0
3.54535465755097e-12	0	0
3.54730802099866e-12	0	0
3.54926138444634e-12	0	0
3.55121474789403e-12	0	0
3.55316811134172e-12	0	0
3.5551214747894e-12	0	0
3.55707483823709e-12	0	0
3.55902820168478e-12	0	0
3.56098156513246e-12	0	0
3.56293492858015e-12	0	0
3.56488829202784e-12	0	0
3.56684165547552e-12	0	0
3.56879501892321e-12	0	0
3.57074838237089e-12	0	0
3.57270174581858e-12	0	0
3.57465510926627e-12	0	0
3.57660847271395e-12	0	0
3.57856183616164e-12	0	0
3.58051519960933e-12	0	0
3.58246856305701e-12	0	0
3.5844219265047e-12	0	0
3.58637528995239e-12	0	0
3.58832865340007e-12	0	0
3.59028201684776e-12	0	0
3.59223538029545e-12	0	0
3.59418874374313e-12	0	0
3.59614210719082e-12	0	0
3.59809547063851e-12	0	0
3.60004883408619e-12	0	0
3.60200219753388e-12	0	0
3.60395556098157e-12	0	0
3.60590892442925e-12	0	0
3.60786228787694e-12	0	0
3.60981565132462e-12	0	0
3.61176901477231e-12	0	0
3.61372237822e-12	0	0
3.61567574166768e-12	0	0
3.61762910511537e-12	0	0
3.61958246856306e-12	0	0
3.62153583201074e-12	0	0
3.62348919545843e-12	0	0
3.62544255890612e-12	0	0
3.6273959223538e-12	0	0
3.62934928580149e-12	0	0
3.63130264924918e-12	0	0
3.63325601269686e-12	0	0
3.63520937614455e-12	0	0
3.63716273959224e-12	0	0
3.63911610303992e-12	0	0
3.64106946648761e-12	0	0
3.64302282993529e-12	0	0
3.64497619338298e-12	0	0
3.64692955683067e-12	0	0
3.64888292027835e-12	0	0
3.65083628372604e-12	0	0
3.65278964717373e-12	0	0
3.65474301062141e-12	0	0
3.6566963740691e-12	0	0
3.65864973751679e-12	0	0
3.66060310096447e-12	0	0
3.66255646441216e-12	0	0
3.66450982785985e-12	0	0
3.66646319130753e-12	0	0
3.66841655475522e-12	0	0
3.67036991820291e-12	0	0
3.67232328165059e-12	0	0
3.67427664509828e-12	0	0
3.67623000854597e-12	0	0
3.67818337199365e-12	0	0
3.68013673544134e-12	0	0
3.68209009888902e-12	0	0
3.68404346233671e-12	0	0
3.6859968257844e-12	0	0
3.68795018923208e-12	0	0
3.68990355267977e-12	0	0
3.69185691612746e-12	0	0
3.69381027957514e-12	0	0
3.69576364302283e-12	0	0
3.69771700647052e-12	0	0
3.6996703699182e-12	0	0
3.70162373336589e-12	0	0
3.70357709681358e-12	0	0
3.70553046026126e-12	0	0
3.70748382370895e-12	0	0
3.70943718715663e-12	0	0
3.71139055060432e-12	0	0
3.71334391405201e-12	0	0
3.71529727749969e-12	0	0
3.71725064094738e-12	0	0
3.71920400439507e-12	0	0
3.72115736784275e-12	0	0
3.72311073129044e-12	0	0
3.72506409473813e-12	0	0
3.72701745818581e-12	0	0
3.7289708216335e-12	0	0
3.73092418508119e-12	0	0
3.73287754852887e-12	0	0
3.73483091197656e-12	0	0
3.73678427542425e-12	0	0
3.73873763887193e-12	0	0
3.74069100231962e-12	0	0
3.74264436576731e-12	0	0
3.74459772921499e-12	0	0
3.74655109266268e-12	0	0
3.74850445611036e-12	0	0
3.75045781955805e-12	0	0
3.75241118300574e-12	0	0
3.75436454645342e-12	0	0
3.75631790990111e-12	0	0
3.7582712733488e-12	0	0
3.76022463679648e-12	0	0
3.76217800024417e-12	0	0
3.76413136369186e-12	0	0
3.76608472713954e-12	0	0
3.76803809058723e-12	0	0
3.76999145403492e-12	0	0
3.7719448174826e-12	0	0
3.77389818093029e-12	0	0
3.77585154437798e-12	0	0
3.77780490782566e-12	0	0
3.77975827127335e-12	0	0
3.78171163472104e-12	0	0
3.78366499816872e-12	0	0
3.78561836161641e-12	0	0
3.78757172506409e-12	0	0
3.78952508851178e-12	0	0
3.79147845195947e-12	0	0
3.79343181540715e-12	0	0
3.79538517885484e-12	0	0
3.79733854230253e-12	0	0
3.79929190575021e-12	0	0
3.8012452691979e-12	0	0
3.80319863264559e-12	0	0
3.80515199609327e-12	0	0
3.80710535954096e-12	0	0
3.80905872298865e-12	0	0
3.81101208643633e-12	0	0
3.81296544988402e-12	0	0
3.81491881333171e-12	0	0
3.81687217677939e-12	0	0
3.81882554022708e-12	0	0
3.82077890367477e-12	0	0
3.82273226712245e-12	0	0
3.82468563057014e-12	0	0
3.82663899401782e-12	0	0
3.82859235746551e-12	0	0
3.8305457209132e-12	0	0
3.83249908436088e-12	0	0
3.83445244780857e-12	0	0
3.83640581125626e-12	0	0
3.83835917470394e-12	0	0
3.84031253815163e-12	0	0
3.84226590159932e-12	0	0
3.844219265047e-12	0	0
3.84617262849469e-12	0	0
3.84812599194238e-12	0	0
3.85007935539006e-12	0	0
3.85203271883775e-12	0	0
3.85398608228543e-12	0	0
3.85593944573312e-12	0	0
3.85789280918081e-12	0	0
3.85984617262849e-12	0	0
3.86179953607618e-12	0	0
3.86375289952387e-12	0	0
3.86570626297155e-12	0	0
3.86765962641924e-12	0	0
3.86961298986693e-12	0	0
3.87156635331461e-12	0	0
3.8735197167623e-12	0	0
3.87547308020999e-12	0	0
3.87742644365767e-12	0	0
3.87937980710536e-12	0	0
3.88133317055305e-12	0	0
3.88328653400073e-12	0	0
3.88523989744842e-12	0	0
3.88719326089611e-12	0	0
3.88914662434379e-12	0	0
3.89109998779148e-12	0	0
3.89305335123916e-12	0	0
3.89500671468685e-12	0	0
3.89696007813454e-12	0	0
3.89891344158222e-12	0	0
3.90086680502991e-12	0	0
3.9028201684776e-12	0	0
3.90477353192528e-12	0	0
3.90672689537297e-12	0	0
3.90868025882066e-12	0	0
3.91063362226834e-12	0	0
3.91258698571603e-12	0	0
3.91454034916372e-12	0	0
3.9164937126114e-12	0	0
3.91844707605909e-12	0	0
3.92040043950678e-12	0	0
3.92235380295446e-12	0	0
3.92430716640215e-12	0	0
3.92626052984984e-12	0	0
3.92821389329752e-12	0	0
3.93016725674521e-12	0	0
3.93212062019289e-12	0	0
3.93407398364058e-12	0	0
3.93602734708827e-12	0	0
3.93798071053595e-12	0	0
3.93993407398364e-12	0	0
3.94188743743133e-12	0	0
3.94384080087901e-12	0	0
3.9457941643267e-12	0	0
3.94774752777439e-12	0	0
3.94970089122207e-12	0	0
3.95165425466976e-12	0	0
3.95360761811745e-12	0	0
3.95556098156513e-12	0	0
3.95751434501282e-12	0	0
3.95946770846051e-12	0	0
3.96142107190819e-12	0	0
3.96337443535588e-12	0	0
3.96532779880356e-12	0	0
3.96728116225125e-12	0	0
3.96923452569894e-12	0	0
3.97118788914662e-12	0	0
3.97314125259431e-12	0	0
3.975094616042e-12	0	0
3.97704797948968e-12	0	0
3.97900134293737e-12	0	0
3.98095470638506e-12	0	0
3.98290806983274e-12	0	0
3.98486143328043e-12	0	0
3.98681479672812e-12	0	0
3.9887681601758e-12	0	0
3.99072152362349e-12	0	0
3.99267488707118e-12	0	0
3.99462825051886e-12	0	0
3.99658161396655e-12	0	0
3.99853497741423e-12	0	0
4.00048834086192e-12	0	0
4.00244170430961e-12	0	0
4.00439506775729e-12	0	0
4.00634843120498e-12	0	0
4.00830179465267e-12	0	0
4.01025515810035e-12	0	0
4.01220852154804e-12	0	0
4.01416188499573e-12	0	0
4.01611524844341e-12	0	0
4.0180686118911e-12	0	0
4.02002197533879e-12	0	0
4.02197533878647e-12	0	0
4.02392870223416e-12	0	0
4.02588206568185e-12	0	0
4.02783542912953e-12	0	0
4.02978879257722e-12	0	0
4.03174215602491e-12	0	0
4.03369551947259e-12	0	0
4.03564888292028e-12	0	0
4.03760224636796e-12	0	0
4.03955560981565e-12	0	0
4.04150897326334e-12	0	0
4.04346233671102e-12	0	0
4.04541570015871e-12	0	0
4.0473690636064e-12	0	0
4.04932242705408e-12	0	0
4.05127579050177e-12	0	0
4.05322915394946e-12	0	0
4.05518251739714e-12	0	0
4.05713588084483e-12	0	0
4.05908924429252e-12	0	0
4.0610426077402e-12	0	0
4.06299597118789e-12	0	0
4.06494933463558e-12	0	0
4.06690269808326e-12	0	0
4.06885606153095e-12	0	0
4.07080942497864e-12	0	0
4.07276278842632e-12	0	0
4.07471615187401e-12	0	0
4.07666951532169e-12	0	0
4.07862287876938e-12	0	0
4.08057624221707e-12	0	0
4.08252960566475e-12	0	0
4.08448296911244e-12	0	0
4.08643633256013e-12	0	0
4.08838969600781e-12	0	0
4.0903430594555e-12	0	0
4.09229642290319e-12	0	0
4.09424978635087e-12	0	0
4.09620314979856e-12	0	0
4.09815651324625e-12	0	0
4.10010987669393e-12	0	0
4.10206324014162e-12	0	0
4.1040166035893e-12	0	0
4.10596996703699e-12	0	0
4.10792333048468e-12	0	0
4.10987669393236e-12	0	0
4.11183005738005e-12	0	0
4.11378342082774e-12	0	0
4.11573678427542e-12	0	0
4.11769014772311e-12	0	0
4.1196435111708e-12	0	0
4.12159687461848e-12	0	0
4.12355023806617e-12	0	0
4.12550360151386e-12	0	0
4.12745696496154e-12	0	0
4.12941032840923e-12	0	0
4.13136369185692e-12	0	0
4.1333170553046e-12	0	0
4.13527041875229e-12	0	0
4.13722378219998e-12	0	0
4.13917714564766e-12	0	0
4.14113050909535e-12	0	0
4.14308387254303e-12	0	0
4.14503723599072e-12	0	0
4.14699059943841e-12	0	0
4.14894396288609e-12	0	0
4.15089732633378e-12	0	0
4.15285068978147e-12	0	0
4.15480405322915e-12	0	0
4.15675741667684e-12	0	0
4.15871078012453e-12	0	0
4.16066414357221e-12	0	0
4.1626175070199e-12	0	0
4.16457087046759e-12	0	0
4.16652423391527e-12	0	0
4.16847759736296e-12	0	0
4.17043096081065e-12	0	0
4.17238432425833e-12	0	0
4.17433768770602e-12	0	0
4.17629105115371e-12	0	0
4.17824441460139e-12	0	0
4.18019777804908e-12	0	0
4.18215114149676e-12	0	0
4.18410450494445e-12	0	0
4.18605786839214e-12	0	0
4.18801123183982e-12	0	0
4.18996459528751e-12	0	0
4.1919179587352e-12	0	0
4.19387132218288e-12	0	0
4.19582468563057e-12	0	0
4.19777804907826e-12	0	0
4.19973141252594e-12	0	0
4.20168477597363e-12	0	0
4.20363813942132e-12	0	0
4.205591502869e-12	0	0
4.20754486631669e-12	0	0
4.20949822976438e-12	0	0
4.21145159321206e-12	0	0
4.21340495665975e-12	0	0
4.21535832010743e-12	0	0
4.21731168355512e-12	0	0
4.21926504700281e-12	0	0
4.22121841045049e-12	0	0
4.22317177389818e-12	0	0
4.22512513734587e-12	0	0
4.22707850079355e-12	0	0
4.22903186424124e-12	0	0
4.23098522768893e-12	0	0
4.23293859113661e-12	0	0
4.2348919545843e-12	0	0
4.23684531803199e-12	0	0
4.23879868147967e-12	0	0
4.24075204492736e-12	0	0
4.24270540837505e-12	0	0
4.24465877182273e-12	0	0
4.24661213527042e-12	0	0
4.2485654987181e-12	0	0
4.25051886216579e-12	0	0
4.25247222561348e-12	0	0
4.25442558906116e-12	0	0
4.25637895250885e-12	0	0
4.25833231595654e-12	0	0
4.26028567940422e-12	0	0
4.26223904285191e-12	0	0
4.2641924062996e-12	0	0
4.26614576974728e-12	0	0
4.26809913319497e-12	0	0
4.27005249664266e-12	0	0
4.27200586009034e-12	0	0
4.27395922353803e-12	0	0
4.27591258698572e-12	0	0
4.2778659504334e-12	0	0
4.27981931388109e-12	0	0
4.28177267732878e-12	0	0
4.28372604077646e-12	0	0
4.28567940422415e-12	0	0
4.28763276767183e-12	0	0
4.28958613111952e-12	0	0
4.29153949456721e-12	0	0
4.29349285801489e-12	0	0
4.29544622146258e-12	0	0
4.29739958491027e-12	0	0
4.29935294835795e-12	0	0
4.30130631180564e-12	0	0
4.30325967525333e-12	0	0
4.30521303870101e-12	0	0
4.3071664021487e-12	0	0
4.30911976559639e-12	0	0
4.31107312904407e-12	0	0
4.31302649249176e-12	0	0
4.31497985593945e-12	0	0
4.31693321938713e-12	0	0
4.31888658283482e-12	0	0
4.32083994628251e-12	0	0
4.32279330973019e-12	0	0
4.32474667317788e-12	0	0
4.32670003662556e-12	0	0
4.32865340007325e-12	0	0
4.33060676352094e-12	0	0
4.33256012696862e-12	0	0
4.33451349041631e-12	0	0
4.336466853864e-12	0	0
4.33842021731168e-12	0	0
4.34037358075937e-12	0	0
4.34232694420706e-12	0	0
4.34428030765474e-12	0	0
4.34623367110243e-12	0	0
4.34818703455012e-12	0	0
4.3501403979978e-12	0	0
4.35209376144549e-12	0	0
4.35404712489317e-12	0	0
4.35600048834086e-12	0	0
4.35795385178855e-12	0	0
4.35990721523623e-12	0	0
4.36186057868392e-12	0	0
4.36381394213161e-12	0	0
4.36576730557929e-12	0	0
4.36772066902698e-12	0	0
4.36967403247467e-12	0	0
4.37162739592235e-12	0	0
4.37358075937004e-12	0	0
4.37553412281773e-12	0	0
4.37748748626541e-12	0	0
4.3794408497131e-12	0	0
4.38139421316079e-12	0	0
4.38334757660847e-12	0	0
4.38530094005616e-12	0	0
4.38725430350385e-12	0	0
4.38920766695153e-12	0	0
4.39116103039922e-12	0	0
4.3931143938469e-12	0	0
4.39506775729459e-12	0	0
4.39702112074228e-12	0	0
4.39897448418996e-12	0	0
4.40092784763765e-12	0	0
4.40288121108534e-12	0	0
4.40483457453302e-12	0	0
4.40678793798071e-12	0	0
4.4087413014284e-12	0	0
4.41069466487608e-12	0	0
4.41264802832377e-12	0	0
4.41460139177146e-12	0	0
4.41655475521914e-12	0	0
4.41850811866683e-12	0	0
4.42046148211452e-12	0	0
4.4224148455622e-12	0	0
4.42436820900989e-12	0	0
4.42632157245758e-12	0	0
4.42827493590526e-12	0	0
4.43022829935295e-12	0	0
4.43218166280063e-12	0	0
4.43413502624832e-12	0	0
4.43608838969601e-12	0	0
4.43804175314369e-12	0	0
4.43999511659138e-12	0	0
4.44194848003907e-12	0	0
4.44390184348675e-12	0	0
4.44585520693444e-12	0	0
4.44780857038213e-12	0	0
4.44976193382981e-12	0	0
4.4517152972775e-12	0	0
4.45366866072519e-12	0	0
4.45562202417287e-12	0	0
4.45757538762056e-12	0	0
4.45952875106825e-12	0	0
4.46148211451593e-12	0	0
4.46343547796362e-12	0	0
4.46538884141131e-12	0	0
4.46734220485899e-12	0	0
4.46929556830668e-12	0	0
4.47124893175436e-12	0	0
4.47320229520205e-12	0	0
4.47515565864974e-12	0	0
4.47710902209742e-12	0	0
4.47906238554511e-12	0	0
4.4810157489928e-12	0	0
4.48296911244048e-12	0	0
4.48492247588817e-12	0	0
4.48687583933586e-12	0	0
4.48882920278354e-12	0	0
4.49078256623123e-12	0	0
4.49273592967892e-12	0	0
4.4946892931266e-12	0	0
4.49664265657429e-12	0	0
4.49859602002197e-12	0	0
4.50054938346966e-12	0	0
4.50250274691735e-12	0	0
4.50445611036503e-12	0	0
4.50640947381272e-12	0	0
4.50836283726041e-12	0	0
4.51031620070809e-12	0	0
4.51226956415578e-12	0	0
4.51422292760347e-12	0	0
4.51617629105115e-12	0	0
4.51812965449884e-12	0	0
4.52008301794653e-12	0	0
4.52203638139421e-12	0	0
4.5239897448419e-12	0	0
4.52594310828959e-12	0	0
4.52789647173727e-12	0	0
4.52984983518496e-12	0	0
4.53180319863265e-12	0	0
4.53375656208033e-12	0	0
4.53570992552802e-12	0	0
4.5376632889757e-12	0	0
4.53961665242339e-12	0	0
4.54157001587108e-12	0	0
4.54352337931876e-12	0	0
4.54547674276645e-12	0	0
4.54743010621414e-12	0	0
4.54938346966182e-12	0	0
4.55133683310951e-12	0	0
4.5532901965572e-12	0	0
4.55524356000488e-12	0	0
4.55719692345257e-12	0	0
4.55915028690026e-12	0	0
4.56110365034794e-12	0	0
4.56305701379563e-12	0	0
4.56501037724332e-12	0	0
4.566963740691e-12	0	0
4.56891710413869e-12	0	0
4.57087046758638e-12	0	0
4.57282383103406e-12	0	0
4.57477719448175e-12	0	0
4.57673055792943e-12	0	0
4.57868392137712e-12	0	0
4.58063728482481e-12	0	0
4.58259064827249e-12	0	0
4.58454401172018e-12	0	0
4.58649737516787e-12	0	0
4.58845073861555e-12	0	0
4.59040410206324e-12	0	0
4.59235746551093e-12	0	0
4.59431082895861e-12	0	0
4.5962641924063e-12	0	0
4.59821755585399e-12	0	0
4.60017091930167e-12	0	0
4.60212428274936e-12	0	0
4.60407764619705e-12	0	0
4.60603100964473e-12	0	0
4.60798437309242e-12	0	0
4.6099377365401e-12	0	0
4.61189109998779e-12	0	0
4.61384446343548e-12	0	0
4.61579782688316e-12	0	0
4.61775119033085e-12	0	0
4.61970455377854e-12	0	0
4.62165791722622e-12	0	0
4.62361128067391e-12	0	0
4.6255646441216e-12	0	0
4.62751800756928e-12	0	0
4.62947137101697e-12	0	0
4.63142473446466e-12	0	0
4.63337809791234e-12	0	0
4.63533146136003e-12	0	0
4.63728482480772e-12	0	0
4.6392381882554e-12	0	0
4.64119155170309e-12	0	0
4.64314491515077e-12	0	0
4.64509827859846e-12	0	0
4.64705164204615e-12	0	0
4.64900500549383e-12	0	0
4.65095836894152e-12	0	0
4.65291173238921e-12	0	0
4.65486509583689e-12	0	0
4.65681845928458e-12	0	0
4.65877182273227e-12	0	0
4.66072518617995e-12	0	0
4.66267854962764e-12	0	0
4.66463191307533e-12	0	0
4.66658527652301e-12	0	0
4.6685386399707e-12	0	0
4.67049200341839e-12	0	0
4.67244536686607e-12	0	0
4.67439873031376e-12	0	0
4.67635209376145e-12	0	0
4.67830545720913e-12	0	0
4.68025882065682e-12	0	0
4.6822121841045e-12	0	0
4.68416554755219e-12	0	0
4.68611891099988e-12	0	0
4.68807227444756e-12	0	0
4.69002563789525e-12	0	0
4.69197900134294e-12	0	0
4.69393236479062e-12	0	0
4.69588572823831e-12	0	0
4.697839091686e-12	0	0
4.69979245513368e-12	0	0
4.70174581858137e-12	0	0
4.70369918202906e-12	0	0
4.70565254547674e-12	0	0
4.70760590892443e-12	0	0
4.70955927237212e-12	0	0
4.7115126358198e-12	0	0
4.71346599926749e-12	0	0
4.71541936271518e-12	0	0
4.71737272616286e-12	0	0
4.71932608961055e-12	0	0
4.72127945305823e-12	0	0
4.72323281650592e-12	0	0
4.72518617995361e-12	0	0
4.72713954340129e-12	0	0
4.72909290684898e-12	0	0
4.73104627029667e-12	0	0
4.73299963374435e-12	0	0
4.73495299719204e-12	0	0
4.73690636063973e-12	0	0
4.73885972408741e-12	0	0
4.7408130875351e-12	0	0
4.74276645098279e-12	0	0
4.74471981443047e-12	0	0
4.74667317787816e-12	0	0
4.74862654132584e-12	0	0
4.75057990477353e-12	0	0
4.75253326822122e-12	0	0
4.7544866316689e-12	0	0
4.75643999511659e-12	0	0
4.75839335856428e-12	0	0
4.76034672201196e-12	0	0
4.76230008545965e-12	0	0
4.76425344890734e-12	0	0
4.76620681235502e-12	0	0
4.76816017580271e-12	0	0
4.7701135392504e-12	0	0
4.77206690269808e-12	0	0
4.77402026614577e-12	0	0
4.77597362959346e-12	0	0
4.77792699304114e-12	0	0
4.77988035648883e-12	0	0
4.78183371993652e-12	0	0
4.7837870833842e-12	0	0
4.78574044683189e-12	0	0
4.78769381027957e-12	0	0
4.78964717372726e-12	0	0
4.79160053717495e-12	0	0
4.79355390062263e-12	0	0
4.79550726407032e-12	0	0
4.79746062751801e-12	0	0
4.79941399096569e-12	0	0
4.80136735441338e-12	0	0
4.80332071786107e-12	0	0
4.80527408130875e-12	0	0
4.80722744475644e-12	0	0
4.80918080820413e-12	0	0
4.81113417165181e-12	0	0
4.8130875350995e-12	0	0
4.81504089854719e-12	0	0
4.81699426199487e-12	0	0
4.81894762544256e-12	0	0
4.82090098889025e-12	0	0
4.82285435233793e-12	0	0
4.82480771578562e-12	0	0
4.8267610792333e-12	0	0
4.82871444268099e-12	0	0
4.83066780612868e-12	0	0
4.83262116957636e-12	0	0
4.83457453302405e-12	0	0
4.83652789647174e-12	0	0
4.83848125991942e-12	0	0
4.84043462336711e-12	0	0
4.8423879868148e-12	0	0
4.84434135026248e-12	0	0
4.84629471371017e-12	0	0
4.84824807715786e-12	0	0
4.85020144060554e-12	0	0
4.85215480405323e-12	0	0
4.85410816750092e-12	0	0
4.8560615309486e-12	0	0
4.85801489439629e-12	0	0
4.85996825784397e-12	0	0
4.86192162129166e-12	0	0
4.86387498473935e-12	0	0
4.86582834818703e-12	0	0
4.86778171163472e-12	0	0
4.86973507508241e-12	0	0
4.87168843853009e-12	0	0
4.87364180197778e-12	0	0
4.87559516542547e-12	0	0
4.87754852887315e-12	0	0
4.87950189232084e-12	0	0
4.88145525576853e-12	0	0
4.88340861921621e-12	0	0
4.8853619826639e-12	0	0
4.88731534611159e-12	0	0
4.88926870955927e-12	0	0
4.89122207300696e-12	0	0
4.89317543645464e-12	0	0
4.89512879990233e-12	0	0
4.89708216335002e-12	0	0
4.8990355267977e-12	0	0
4.90098889024539e-12	0	0
4.90294225369308e-12	0	0
4.90489561714076e-12	0	0
4.90684898058845e-12	0	0
4.90880234403614e-12	0	0
4.91075570748382e-12	0	0
4.91270907093151e-12	0	0
4.9146624343792e-12	0	0
4.91661579782688e-12	0	0
4.91856916127457e-12	0	0
4.92052252472226e-12	0	0
4.92247588816994e-12	0	0
4.92442925161763e-12	0	0
4.92638261506532e-12	0	0
4.928335978513e-12	0	0
4.93028934196069e-12	0	0
4.93224270540837e-12	0	0
4.93419606885606e-12	0	0
4.93614943230375e-12	0	0
4.93810279575143e-12	0	0
4.94005615919912e-12	0	0
4.94200952264681e-12	0	0
4.94396288609449e-12	0	0
4.94591624954218e-12	0	0
4.94786961298987e-12	0	0
4.94982297643755e-12	0	0
4.95177633988524e-12	0	0
4.95372970333293e-12	0	0
4.95568306678061e-12	0	0
4.9576364302283e-12	0	0
4.95958979367599e-12	0	0
4.96154315712367e-12	0	0
4.96349652057136e-12	0	0
4.96544988401905e-12	0	0
4.96740324746673e-12	0	0
4.96935661091442e-12	0	0
4.9713099743621e-12	0	0
4.97326333780979e-12	0	0
4.97521670125748e-12	0	0
4.97717006470516e-12	0	0
4.97912342815285e-12	0	0
4.98107679160054e-12	0	0
4.98303015504822e-12	0	0
4.98498351849591e-12	0	0
4.9869368819436e-12	0	0
4.98889024539128e-12	0	0
4.99084360883897e-12	0	0
4.99279697228666e-12	0	0
4.99475033573434e-12	0	0
4.99670369918203e-12	0	0
4.99865706262972e-12	0	0
5.0006104260774e-12	0	0
5.00256378952509e-12	0	0
5.00451715297277e-12	0	0
5.00647051642046e-12	0	0
5.00842387986815e-12	0	0
5.01037724331583e-12	0	0
5.01233060676352e-12	0	0
5.01428397021121e-12	0	0
5.01623733365889e-12	0	0
5.01819069710658e-12	0	0
5.02014406055427e-12	0	0
5.02209742400195e-12	0	0
5.02405078744964e-12	0	0
5.02600415089733e-12	0	0
5.02795751434501e-12	0	0
5.0299108777927e-12	0	0
5.03186424124039e-12	0	0
5.03381760468807e-12	0	0
5.03577096813576e-12	0	0
5.03772433158345e-12	0	0
5.03967769503113e-12	0	0
5.04163105847882e-12	0	0
5.0435844219265e-12	0	0
5.04553778537419e-12	0	0
5.04749114882188e-12	0	0
5.04944451226956e-12	0	0
5.05139787571725e-12	0	0
5.05335123916494e-12	0	0
5.05530460261262e-12	0	0
5.05725796606031e-12	0	0
5.059211329508e-12	0	0
5.06116469295568e-12	0	0
5.06311805640337e-12	0	0
5.06507141985106e-12	0	0
